State,Year,Quarter,Entity_Type,Entity_Name,Transaction_Count,Transaction_Amount
Mizoram,2022,4,Districts,champhai district,26157,89753087.15937035
Mizoram,2022,4,Districts,khawzawl district,24124,66072706.97578132
Mizoram,2022,4,Districts,saitual district,19148,47873091.06406633
Mizoram,2023,1,Districts,aizawl district,518316,1330059291.011983
Mizoram,2023,1,Districts,lunglei district,125818,340179332.1036265
Mizoram,2023,1,Districts,lawngtlai district,111578,318798366.81975484
Mizoram,2023,1,Districts,kolasib district,108901,291003726.1772188
Mizoram,2023,1,Districts,mamit district,72062,210357833.0036666
Mizoram,2023,1,Districts,serchhip district,51978,129925151.56300366
Mizoram,2023,1,Districts,siaha district,31188,123190715.90043323
Mizoram,2023,1,Districts,champhai district,28309,96464990.4036233
Mizoram,2023,1,Districts,khawzawl district,27027,77679289.04929543
Mizoram,2023,1,Districts,saitual district,24789,70611054.4313787
Mizoram,2023,2,Districts,aizawl district,608446,1479894780.3687713
Mizoram,2023,2,Districts,lunglei district,138118,349756845.9622712
Mizoram,2023,2,Districts,lawngtlai district,130039,371133091.43695164
Mizoram,2023,2,Districts,kolasib district,122742,299082324.2911487
Mizoram,2023,2,Districts,mamit district,81282,214467058.70181096
Mizoram,2023,2,Districts,serchhip district,65221,141692673.87239674
Mizoram,2023,2,Districts,siaha district,39025,146926495.56113726
Mizoram,2023,2,Districts,champhai district,31506,92929772.09838182
Mizoram,2023,2,Districts,saitual district,26900,67106983.00506457
Mizoram,2023,2,Districts,khawzawl district,26128,66098681.26966595
Mizoram,2023,3,Districts,aizawl district,695311,1527189983.8750193
Mizoram,2023,3,Districts,kolasib district,137837,296661694.6476841
Mizoram,2023,3,Districts,lunglei district,134731,342148716.339936
Mizoram,2023,3,Districts,lawngtlai district,121676,325836838.79809576
Mizoram,2023,3,Districts,mamit district,82494,187488593.9605097
Mizoram,2023,3,Districts,serchhip district,64377,136669468.6259116
Mizoram,2023,3,Districts,siaha district,46001,124154697.27682629
Mizoram,2023,3,Districts,saitual district,27534,73974402.45125301
Mizoram,2023,3,Districts,champhai district,26318,77683484.5501243
Mizoram,2023,3,Districts,khawzawl district,21419,51381548.884291746
Mizoram,2023,4,Districts,aizawl district,792440,1723021862.7167213
Mizoram,2023,4,Districts,kolasib district,162397,368977248.6545284
Mizoram,2023,4,Districts,lunglei district,157503,387282493.63719964
Mizoram,2023,4,Districts,lawngtlai district,141918,350077143.27000815
Mizoram,2023,4,Districts,mamit district,98779,232220595.1266608
Mizoram,2023,4,Districts,serchhip district,65848,151251408.08114353
Mizoram,2023,4,Districts,siaha district,50237,147240577.79049322
Mizoram,2023,4,Districts,saitual district,32423,86369144.73224808
Mizoram,2023,4,Districts,champhai district,31517,89594859.19650897
Mizoram,2023,4,Districts,khawzawl district,25071,48596327.77875167
Mizoram,2024,1,Districts,aizawl district,823455,1660544907.1139889
Mizoram,2024,1,Districts,kolasib district,189709,431232582.18264836
Mizoram,2024,1,Districts,lunglei district,180230,418115610.36176336
Mizoram,2024,1,Districts,lawngtlai district,157749,378328044.66081434
Mizoram,2024,1,Districts,mamit district,105382,253912169.63954857
Mizoram,2024,1,Districts,serchhip district,70163,151817441.99945718
Mizoram,2024,1,Districts,siaha district,47214,145323151.21963274
Mizoram,2024,1,Districts,saitual district,39113,96407591.72933361
Mizoram,2024,1,Districts,champhai district,34791,88568164.01090145
Mizoram,2024,1,Districts,khawzawl district,23959,44459796.016938835
Mizoram,2024,2,Districts,aizawl district,1020828,1835054948.878824
Mizoram,2024,2,Districts,lawngtlai district,236920,451738436.2585737
Mizoram,2024,2,Districts,lunglei district,219098,425694812.1163688
Mizoram,2024,2,Districts,kolasib district,217642,402526673.23180455
Mizoram,2024,2,Districts,mamit district,113458,204288240.9711561
Mizoram,2024,2,Districts,serchhip district,74117,143114034.69729623
Mizoram,2024,2,Districts,siaha district,58528,140164380.43952844
Mizoram,2024,2,Districts,saitual district,51769,99980725.7546576
Mizoram,2024,2,Districts,champhai district,41527,98873440.51770018
Mizoram,2024,2,Districts,hnahthial district,19523,34894780.42942637
Mizoram,2024,3,Districts,aizawl district,1216488,1936736508.5806983
Mizoram,2024,3,Districts,lawngtlai district,257046,397572579.4794948
Mizoram,2024,3,Districts,kolasib district,249841,397283118.10225964
Mizoram,2024,3,Districts,lunglei district,236354,436494781.6900492
Mizoram,2024,3,Districts,mamit district,116636,194116266.4009713
Mizoram,2024,3,Districts,serchhip district,85737,144443777.6022686
Mizoram,2024,3,Districts,siaha district,79899,160430855.84211218
Mizoram,2024,3,Districts,saitual district,60050,98072567.94315192
Mizoram,2024,3,Districts,champhai district,52502,116626120.68180385
Mizoram,2024,3,Districts,hnahthial district,21727,33291990.491236214
Mizoram,2024,4,Districts,aizawl district,1345535,2148820286.635881
Mizoram,2024,4,Districts,kolasib district,281476,466750631.11850864
Mizoram,2024,4,Districts,lawngtlai district,278720,436558961.81826824
Mizoram,2024,4,Districts,lunglei district,264344,475009628.13327605
Mizoram,2024,4,Districts,mamit district,153101,274292930.098852
Mizoram,2024,4,Districts,siaha district,106726,194639493.77941316
Mizoram,2024,4,Districts,serchhip district,92716,166963582.35209203
Mizoram,2024,4,Districts,saitual district,59197,106552047.17885306
Mizoram,2024,4,Districts,champhai district,58830,126531743.97368416
Mizoram,2024,4,Districts,hnahthial district,25874,41287775.81144452
Mizoram,2025,1,Districts,aizawl district,1545475,2332496109.950665
Mizoram,2025,1,Districts,kolasib district,351936,560861925.3004764
Mizoram,2025,1,Districts,lawngtlai district,344557,487378728.1933863
Mizoram,2025,1,Districts,lunglei district,324265,547631441.0624036
Mizoram,2025,1,Districts,mamit district,201412,322532405.396856
Mizoram,2025,1,Districts,siaha district,146608,224801255.79290676
Mizoram,2025,1,Districts,serchhip district,104856,180262136.31593394
Mizoram,2025,1,Districts,champhai district,69859,132068977.18290055
Mizoram,2025,1,Districts,saitual district,67915,108990924.55362283
Mizoram,2025,1,Districts,hnahthial district,31814,51513492.74135559
Mizoram,2025,2,Districts,aizawl district,1657634,2295005942.659398
Mizoram,2025,2,Districts,lawngtlai district,377911,525059429.5017574
Mizoram,2025,2,Districts,kolasib district,364496,494593351.5431295
Mizoram,2025,2,Districts,lunglei district,327611,488003487.79844326
Mizoram,2025,2,Districts,mamit district,204229,272609593.7515004
Mizoram,2025,2,Districts,siaha district,166493,222952610.82627973
Mizoram,2025,2,Districts,serchhip district,109155,170890923.4840896
Mizoram,2025,2,Districts,champhai district,69901,127097218.459388
Mizoram,2025,2,Districts,saitual district,69289,103565130.79791963
Mizoram,2025,2,Districts,hnahthial district,26903,43223513.00196637
Mizoram,2025,3,Districts,aizawl district,1940237,2546819114.751022
Mizoram,2025,3,Districts,lawngtlai district,431374,520643730.6751497
Mizoram,2025,3,Districts,kolasib district,424328,483303413.81238747
Mizoram,2025,3,Districts,lunglei district,391452,564820062.8899083
Mizoram,2025,3,Districts,mamit district,238593,286917995.2149675
Mizoram,2025,3,Districts,siaha district,206367,227727139.6403514
Mizoram,2025,3,Districts,serchhip district,120389,177835535.84045827
Mizoram,2025,3,Districts,champhai district,79498,132058400.84005854
Mizoram,2025,3,Districts,saitual district,62857,88573553.6124824
Mizoram,2025,3,Districts,khawzawl district,28981,32124658.27875527
Mizoram,2025,4,Districts,aizawl district,2109914,2805115181.589642
Mizoram,2025,4,Districts,kolasib district,415739,538998045.2907965
Mizoram,2025,4,Districts,lawngtlai district,386649,518782718.48673135
Mizoram,2025,4,Districts,lunglei district,379271,562487793.1386937
Mizoram,2025,4,Districts,mamit district,272094,439700972.4705793
Mizoram,2025,4,Districts,siaha district,195936,232110076.48452115
Mizoram,2025,4,Districts,serchhip district,124199,188094108.3274583
Mizoram,2025,4,Districts,champhai district,84119,138805095.07164162
Mizoram,2025,4,Districts,saitual district,65989,89069221.38885494
Mizoram,2025,4,Districts,khawzawl district,35304,48447287.9233072
Mizoram,2026,1,Districts,aizawl district,2131692,2997520297.0992985
Mizoram,2026,1,Districts,kolasib district,439883,580525054.4885912
Mizoram,2026,1,Districts,lunglei district,389783,577877487.049027
Mizoram,2026,1,Districts,lawngtlai district,380083,543815777.1261495
Mizoram,2026,1,Districts,mamit district,253824,376501506.7204054
Mizoram,2026,1,Districts,siaha district,189945,235754593.10201138
Mizoram,2026,1,Districts,serchhip district,127735,198130656.6542087
Mizoram,2026,1,Districts,champhai district,89545,147205285.7471189
Mizoram,2026,1,Districts,saitual district,70241,89101922.20343894
Mizoram,2026,1,Districts,khawzawl district,40056,50272127.14728141
Mizoram,2026,2,Districts,aizawl district,2457520,3373654124.941715
Mizoram,2026,2,Districts,kolasib district,487571,562966858.4205089
Mizoram,2026,2,Districts,lunglei district,407700,522985511.7213242
Mizoram,2026,2,Districts,lawngtlai district,398954,491488791.1258904
Mizoram,2026,2,Districts,mamit district,265443,332782522.75714266
Mizoram,2026,2,Districts,siaha district,210135,244234756.96740997
Mizoram,2026,2,Districts,serchhip district,151482,207382191.87925035
Mizoram,2026,2,Districts,champhai district,100662,150679226.88128585
Mizoram,2026,2,Districts,saitual district,68262,87534291.72697514
Mizoram,2026,2,Districts,hnahthial district,42012,57173917.742046855
Nagaland,2018,1,Districts,dimapur district,16638,36466579.8364494
Nagaland,2018,1,Districts,kohima district,10229,18787560.96295737
Nagaland,2018,1,Districts,chumoukedima district,7165,12641764.282347579
Nagaland,2018,1,Districts,mokokchung district,4444,6857722.170149409
Nagaland,2018,1,Districts,mon district,2937,4572919.453301109
Nagaland,2018,1,Districts,zunheboto district,2251,2237496.337334048
Nagaland,2018,1,Districts,tuensang district,2106,3284356.752363289
Nagaland,2018,1,Districts,wokha district,1892,2349922.040884248
Nagaland,2018,1,Districts,phek district,1722,1868515.4497070343
Nagaland,2018,1,Districts,longleng district,883,882883.5986843763
Nagaland,2018,2,Districts,dimapur district,28735,64553116.446898565
Nagaland,2018,2,Districts,kohima district,17200,46450883.78096166
Nagaland,2018,2,Districts,chumoukedima district,12636,33526396.29113842
Nagaland,2018,2,Districts,mokokchung district,5321,8255528.893871339
Nagaland,2018,2,Districts,mon district,4000,9004912.484854508
Nagaland,2018,2,Districts,tuensang district,2834,5377537.837592922
Nagaland,2018,2,Districts,wokha district,2789,3597809.6769292136
Nagaland,2018,2,Districts,zunheboto district,2510,4616617.88498933
Nagaland,2018,2,Districts,phek district,2212,3383404.717566738
Nagaland,2018,2,Districts,peren district,1531,3795717.10565412
Nagaland,2018,3,Districts,dimapur district,39910,106392577.4451113
Nagaland,2018,3,Districts,kohima district,23401,68824922.34240893
Nagaland,2018,3,Districts,chumoukedima district,17567,44728432.939418525
Nagaland,2018,3,Districts,mokokchung district,8660,15635575.700071163
Nagaland,2018,3,Districts,mon district,6192,14918231.771207824
Nagaland,2018,3,Districts,tuensang district,4651,8599263.52010016
Nagaland,2018,3,Districts,zunheboto district,4186,7143261.885659223
Nagaland,2018,3,Districts,wokha district,3160,6421676.339633732
Nagaland,2018,3,Districts,phek district,2963,4017859.9746366646
Nagaland,2018,3,Districts,kiphire district,1953,2362291.3580683847
Nagaland,2018,4,Districts,dimapur district,60817,176558164.9022201
Nagaland,2018,4,Districts,kohima district,32660,92120241.76616915
Nagaland,2018,4,Districts,chumoukedima district,25613,69381310.6732607
Nagaland,2018,4,Districts,mokokchung district,12852,23534241.108852513
Nagaland,2018,4,Districts,mon district,11059,31017837.08461832
Nagaland,2018,4,Districts,zunheboto district,6313,14483577.538682394
Nagaland,2018,4,Districts,tuensang district,5031,12677695.134165078
Nagaland,2018,4,Districts,wokha district,4624,9401433.568662554
Nagaland,2018,4,Districts,phek district,3717,6133911.280405169
Nagaland,2018,4,Districts,peren district,2937,7762964.636678266
Nagaland,2019,1,Districts,dimapur district,70182,203159718.32736346
Nagaland,2019,1,Districts,kohima district,40765,108753128.33039868
Nagaland,2019,1,Districts,chumoukedima district,36869,85509332.61882722
Nagaland,2019,1,Districts,mokokchung district,14733,27505133.979595654
Nagaland,2019,1,Districts,mon district,13698,42422771.9836002
Nagaland,2019,1,Districts,zunheboto district,7660,13056940.258054972
Nagaland,2019,1,Districts,tuensang district,5901,13225349.658910098
Nagaland,2019,1,Districts,phek district,5506,13282667.748087697
Nagaland,2019,1,Districts,wokha district,5368,13419721.557861576
Nagaland,2019,1,Districts,peren district,4037,8314808.922142266
Nagaland,2019,2,Districts,dimapur district,90293,271521626.60565907
Nagaland,2019,2,Districts,kohima district,51057,140553511.21878177
Nagaland,2019,2,Districts,chumoukedima district,46617,121093277.65784496
Nagaland,2019,2,Districts,mon district,17780,47465496.976362824
Nagaland,2019,2,Districts,mokokchung district,17703,40474443.76250047
Nagaland,2019,2,Districts,zunheboto district,8902,16994395.928874582
Nagaland,2019,2,Districts,tuensang district,7136,18757207.163265854
Nagaland,2019,2,Districts,wokha district,6732,16564726.55527754
Nagaland,2019,2,Districts,phek district,6319,12709030.795176812
Nagaland,2019,2,Districts,peren district,4566,9985067.255837927
Nagaland,2019,3,Districts,dimapur district,103521,318245663.89005435
Nagaland,2019,3,Districts,kohima district,59932,181016560.34635672
Nagaland,2019,3,Districts,chumoukedima district,52180,143214840.6163937
Nagaland,2019,3,Districts,mon district,23568,60219934.43048522
Nagaland,2019,3,Districts,mokokchung district,20671,49226649.43855592
Nagaland,2019,3,Districts,zunheboto district,10304,20365087.10799341
Nagaland,2019,3,Districts,wokha district,9438,21576081.310249593
Nagaland,2019,3,Districts,phek district,8747,22558343.970645506
Nagaland,2019,3,Districts,tuensang district,8229,19664836.371284507
Nagaland,2019,3,Districts,kiphire district,5640,10349771.185729552
Nagaland,2019,4,Districts,dimapur district,126011,417018758.5649453
Nagaland,2019,4,Districts,kohima district,70119,216137205.32423967
Nagaland,2019,4,Districts,chumoukedima district,62825,173560292.40606022
Nagaland,2019,4,Districts,mon district,31966,82252287.51864965
Nagaland,2019,4,Districts,mokokchung district,24188,59114161.8503959
Nagaland,2019,4,Districts,wokha district,12558,28385501.574611284
Nagaland,2019,4,Districts,zunheboto district,12170,28988555.20812971
Nagaland,2019,4,Districts,phek district,11188,27508339.309520252
Nagaland,2019,4,Districts,tuensang district,9816,26560259.128975473
Nagaland,2019,4,Districts,peren district,6668,15828975.88521329
Nagaland,2020,1,Districts,dimapur district,148003,463132188.44049084
